-3.16,286.36,286.36,286.36,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06
-3.53,-0.75,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3916.36,3916.36,3916.36,3916.36,3916.36,3916.36,3916.36
3753.84,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3916.36,3916.36,3916.36,3916.36
-3.31,-3.14,-3.14,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3916.36,3916.36,3916.36,3916.36,3916.36,3916.36
-3.51,-3.51,-3.51,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3916.36,3916.36,3916.36,3916.36,3916.36,3916.36
3761.31,3761.31,3761.31,3761.31,3761.31,3761.31,3761.31,3761.31,3761.31,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3916.36,3916.36
-2.84,-2.84,286.36,286.36,286.36,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3916.36,3916.36,3916.36
285.4,285.4,285.4,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3916.36,3916.36,3916.36,3916.36,3916.36
-4.34,-4.34,-3.92,3848.95,3848.95,3848.95,3848.95,3848.95,3848.95,3848.95,3848.95,3848.95,3848.95,3848.95,3848.95,3848.95,3916.36,3916.36,3916.36,3916.36
-3.34,-3.34,-3.34,286.36,286.36,286.36,286.36,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3777.06,3916.36
