170.86,170.86,170.86,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65,78.65,73.96,73.96
92.56,92.56,92.56,54.59,54.59,54.59,54.59,54.59,182.32,182.32,182.32,182.32,182.32,182.32,182.32,182.32,182.32,182.32,182.32,182.32
54.59,54.59,205.47,205.47,205.47,395.62,395.62,395.62,395.62,395.62,395.62,395.62,395.62,395.62,395.62,395.62,395.62,395.62,395.62,395.62
43.74,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23
127.42,127.42,465.08,465.08,475.93,475.93,475.93,475.93,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,73.96,73.96,73.96
26.19,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23
13.12,8.81,8.81,8.81,8.81,150.23,150.23,150.23,150.23,121.45,121.45,121.45,121.45,121.45,121.45,121.45,121.45,121.45,121.45,121.45
164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93,164.93
6.6,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23,150.23
261.3,261.3,261.3,465.08,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0
