-5.05,-1.64,784.86,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81
-3.52,-1.64,784.86,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81
-2.29,-1.64,784.86,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81
288.87,288.87,784.86,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81
80.75,80.75,784.86,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81
-8.64,-1.64,784.86,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81
-3.24,-1.64,784.86,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81
363.61,363.61,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81,4366.81
942.47,942.47,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81,4366.81
-5.81,-1.64,784.86,784.86,784.86,784.86,784.86,784.86,784.86,2348.41,2348.41,2348.41,2348.41,2348.41,2348.41,3426.32,3426.32,3426.32,3426.32,4366.81
