1221.14,3170.65,3170.65,3170.65,3170.65,3170.65,3170.65,3170.65,3170.65,3170.65,3170.65,3192.06,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84
3065.06,3241.65,3241.65,3241.65,3241.65,3241.65,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1
3114.58,3114.58,3190.63,3190.63,3190.63,3190.63,3190.63,3190.63,3262.29,3262.29,3262.29,3262.29,3262.29,3262.29,3262.29,3262.29,3262.29,3262.29,3262.29,3262.29
3131.65,3131.65,3131.65,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52
2598.72,3190.63,3190.63,3190.63,3200.14,3200.14,3200.14,3200.14,3200.14,3200.14,3200.14,3200.14,3200.14,3200.14,3200.14,3200.14,3225.49,3225.49,3225.49,3225.49
3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89
1110.08,3047.11,3128.03,3180.2,3180.2,3180.2,3180.2,3180.2,3180.2,3180.2,3180.2,3180.2,3117.36,3117.36,3117.36,3117.36,3117.36,3117.36,3117.36,3117.36
2663.52,3005.49,3005.49,3236.24,3236.24,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84,3263.84
1172.1,3211.16,3211.16,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49,3005.49
3148.19,3148.19,3211.16,3211.16,3211.16,3211.16,3211.16,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52
